AthleteID,Name,Gender,DateOfBirth,CountryID,SportID
8567,Yesenia Barnett,M,1987-04-01,3,39
8568,Timothy Lopez,F,1990-07-06,187,11
8569,Ian Spears,M,2000-07-04,132,48
8570,Sandra Dougherty,M,1995-10-20,170,26
8571,Sarah Elliott,M,1990-01-12,38,10
8572,Charles Murray,F,1984-10-25,84,1
8573,Holly Jones,M,2000-01-03,19,24
8574,Timothy Lam,M,1987-07-17,88,11
8575,David Hull,F,2006-01-12,198,5
8576,Steven Robinson,M,2008-11-28,26,23
8577,Jonathan Jones,F,1993-07-04,116,25
8578,Tonya Reynolds,M,1997-07-29,151,21
8579,Thomas Newman,F,1983-07-11,79,42
8580,Joel Hanna,M,1986-04-02,30,12
8581,Thomas Rodriguez,M,1983-07-24,166,43
8582,Maria Smith,M,1985-04-07,9,18
8583,Jennifer Pace,M,1988-09-16,193,24
8584,Mr. John Hicks,F,1992-02-03,128,43
8585,Sandra Weber,F,1986-03-23,84,4
8586,Scott Morgan,F,1993-05-27,26,31
8587,Ryan Rodriguez,M,1992-01-19,151,28
8588,Matthew Vargas,M,2007-05-04,2,42
8589,Mark Andersen,F,1995-06-12,69,25
8590,Pamela Campbell,M,2008-08-07,114,25
8591,Bryan Hess,F,2001-02-23,151,2
8592,Matthew Thomas,M,2006-09-05,9,38
8593,Christian Palmer,M,2009-01-26,38,8
8594,Shawn Smith,M,1984-11-08,94,45
8595,Travis Moore,M,2001-06-26,164,37
8596,Gary Brown,F,1997-03-20,122,25
8597,Thomas Moore,M,1991-05-28,78,21
8598,Kimberly Wang,F,2003-03-31,7,33
8599,Ruth Mcdaniel,M,1997-05-25,181,36
8600,John Lynn,M,2000-01-28,119,33
8601,Andrew Mayer,M,2008-03-25,22,30
8602,Rebecca Miller,M,2006-02-21,60,4
8603,Mark Armstrong,F,1999-01-19,71,34
8604,Eric Williams,M,1984-12-31,21,43
8605,Nicole Schmidt,F,2001-06-30,41,27
8606,Lauren Clayton,M,2005-03-28,54,12
8607,Zachary Hampton,M,2005-10-03,2,3
8608,Devin Thomas,F,2009-04-18,77,35
8609,Ricardo Miller,M,1986-08-07,193,25
8610,Katherine Gray,M,1993-03-18,138,37
8611,Timothy Graves,F,1990-08-29,56,24
8612,James Mathews,F,1998-12-16,73,40
8613,Derek Thomas,F,1999-01-20,121,49
8614,Andrea Rich,F,1985-06-16,15,49
8615,Charles Murray,M,2004-03-31,76,37
8616,Dustin Foley,M,2001-10-04,187,10
8617,Brad Osborn,M,1986-05-10,157,17
8618,Olivia Robinson,F,1985-08-09,122,7
8619,Jacob Smith,F,2002-08-01,143,22
8620,Mark Bean,F,1986-02-20,18,50
8621,Brooke Cohen,F,1985-10-28,200,14
8622,James Daugherty,M,1984-06-24,66,22
8623,Karen Henry DDS,M,1998-11-01,62,46
8624,Tricia Stewart,F,1985-01-25,125,41
8625,Taylor Goodwin,M,1992-03-20,53,46
8626,Tiffany Simpson,F,1987-05-05,54,39
8627,Melanie Carlson,F,1991-10-29,27,47
8628,Heather Waters,F,1990-04-06,61,10
8629,Jordan Curry,M,2008-08-05,6,20
8630,Beth Wilson,F,1998-04-18,84,49
8631,Crystal Leon,M,2004-12-24,108,28
8632,Dawn Washington,M,1996-10-12,182,40
8633,Jessica Chapman,M,1995-03-02,169,3
8634,Lisa Wiley,F,2002-09-25,142,49
8635,Daniel Ingram,M,1987-08-06,121,14
8636,John Gonzalez,F,1986-06-02,29,44
8637,Jennifer Moran,M,1998-06-09,125,33
8638,Margaret Morgan,F,1985-06-25,122,20
8639,Carrie King,F,1992-09-03,31,33
8640,Margaret Wiley,M,2002-01-09,192,48
8641,Heidi Wade,F,1995-01-30,136,31
8642,Brian Hunt,F,2004-12-11,145,41
8643,Tanya Roberts,M,1996-05-12,190,41
8644,Amber Landry,F,1988-07-28,55,5
8645,Tracy Brown,F,1993-06-09,23,24
8646,Thomas Benjamin,F,1993-10-26,64,30
8647,Daniel Park,F,1996-04-08,92,43
8648,Mary Powers,F,1984-06-16,178,18
8649,Gregory Johnson,M,1986-05-31,9,19
8650,Chad Burke,M,2007-07-23,195,5
8651,Autumn Fisher,F,1987-12-15,25,42
8652,Janet Valdez,F,1993-10-08,185,10
8653,Kathryn Porter,M,1997-08-24,100,8
8654,Erin Aguilar,M,2005-11-30,182,32
8655,Eric Lam,M,2002-04-12,64,19
8656,Richard Gay,F,1988-01-04,76,10
8657,Ruth Deleon,M,1985-11-20,129,16
8658,Katelyn Wong,M,2007-08-07,85,6
8659,Jessica Bennett,M,2002-08-26,81,4
8660,Chelsea Lowe,M,1997-01-25,186,3
8661,Patricia Russell,M,1995-05-07,62,33
8662,Robert Tucker,F,1994-06-03,200,28
8663,Sabrina Henson,M,1988-09-26,139,41
8664,Steve Hunt,M,1984-11-27,78,42
8665,Destiny Sanford,M,1985-11-27,125,33
8666,Tracy Buck,F,1992-06-04,165,41
8667,Robert Schmitt,F,2008-04-29,53,49
8668,Jessica Foster,M,1989-10-26,5,11
8669,Tiffany Warner,F,1985-03-18,69,45
8670,Steven Brown,M,1985-10-20,110,5
8671,Ashley Foley,F,2003-06-30,192,33
8672,Alex Williamson,M,1999-11-13,145,26
8673,Daniel Walker,M,1986-03-25,22,3
8674,Deanna Franklin,F,1996-07-20,92,21
8675,John Carlson,M,1992-04-28,104,27
8676,John Lopez,M,1987-08-08,84,19
8677,Patrick Murray,M,2005-11-08,181,40
8678,Carlos Liu,F,2000-02-11,74,49
8679,Jessica Miller,M,1987-02-21,131,33
8680,Erica Hernandez,M,1988-02-27,19,48
8681,Bryan Guzman,M,1989-12-31,54,1
8682,Ashley Hood,F,1993-02-16,88,13
8683,Katherine Rodriguez,M,1995-10-09,88,11
8684,Nicole Perez,M,1997-05-21,156,31
8685,Joseph Yang,F,1985-03-07,59,6
8686,Kelly Marshall,F,1986-02-14,58,19
8687,Tonya Berg,F,1996-04-18,90,1
8688,Kyle Lee,M,1989-10-07,161,44
8689,Patricia Mason,F,2003-08-13,65,31
8690,Matthew Gray,F,1985-09-14,103,44
8691,Alicia Brooks MD,F,2004-03-09,33,39
8692,Melanie Hernandez,M,1985-04-07,183,13
8693,Deborah Phillips,F,2001-05-31,1,2
8694,Matthew Lopez,M,1983-08-25,93,11
8695,Carol Lopez,F,1998-10-16,107,27
8696,Jesse Mccarty,F,1995-02-21,50,13
8697,Sean Everett,F,2007-08-05,36,43
8698,Brian Hall,M,1992-06-08,142,3
8699,Catherine Diaz,F,2007-05-18,58,11
8700,Joshua Jones,M,2004-09-30,58,40
8701,Kristy Russo,M,2008-02-01,89,20
8702,Brett Castro,F,1985-04-05,129,32
8703,Jocelyn Velasquez,M,2007-11-20,26,27
8704,Jean Rogers,M,1986-11-23,91,11
8705,Joshua Fry,M,1988-09-09,36,4
8706,Michael Juarez,M,1985-08-26,49,10
8707,Joshua Lowe,F,2004-05-06,95,29
8708,Abigail Soto,M,1999-05-13,119,11
8709,Lauren Baldwin,M,2004-06-24,11,26
8710,Melissa Hess,F,1994-10-17,189,26
8711,Miguel Nguyen,F,1999-08-26,38,5
8712,Debra Williams,F,1988-02-16,44,6
8713,Raymond Padilla,F,2003-08-30,142,16
8714,Marvin Hanson,F,1997-11-16,64,6
8715,Steven Brown,F,1984-02-25,178,47
8716,Terry Davila,F,1993-08-01,188,45
8717,Dr. Dean Smith,F,1997-12-20,123,15
8718,Samantha Soto,M,2007-05-25,32,34
8719,Jonathan Ali,M,2007-02-08,197,17
8720,Kaylee Watkins,M,2002-04-12,90,41
8721,Rita Garcia PhD,M,1993-07-31,31,36
8722,Amber Armstrong,M,1993-11-01,36,3
8723,Valerie Pruitt,M,2008-09-10,14,2
8724,Tonya Jennings,M,1986-07-28,169,41
8725,Curtis Porter,M,2004-11-03,14,27
8726,Elizabeth Graham,M,1986-10-12,113,16
8727,William Glenn,M,1986-03-21,124,35
8728,Jill Chandler,F,2007-01-08,135,16
8729,Amber Parker,M,1988-12-04,32,22
8730,Sara Bailey,M,2008-07-14,167,6
8731,Brandy Bush,F,1989-09-03,118,22
8732,Raymond Stewart,M,2006-09-10,30,33
8733,Charles Randall,M,1995-09-08,98,43
8734,Jonathon Russell IV,M,2002-08-16,114,25
8735,John Adams,M,2004-03-27,27,5
8736,Alexis Thornton,M,1983-11-26,24,35
8737,William Kaiser,F,2002-04-07,184,30
8738,Jessica Owens,M,1986-09-01,13,25
8739,Tami Hogan,M,1992-04-17,7,41
8740,Timothy Baxter,F,1995-10-15,155,7
8741,Brett Zavala,F,2004-09-08,195,11
8742,Monique Smith,M,2004-07-23,39,44
8743,Erin Mata,M,1997-08-10,110,48
8744,Bridget Johnson,M,1985-12-18,93,18
8745,Daniel Johnston,M,2006-06-09,149,35
8746,Judith Stanley,F,2007-05-19,180,16
8747,Catherine Huff,F,2003-10-30,196,2
8748,Kayla Maxwell,M,1991-10-29,74,50
8749,Amanda Chapman,M,2006-04-11,155,20
8750,Alexis Martin,F,1985-10-07,106,1
8751,Diane Wilson,F,1995-09-07,116,8
8752,Daniel Thompson,F,2007-02-24,183,41
8753,Alicia Clarke,F,1985-01-26,130,35
8754,Mike Rose,M,2008-08-16,105,24
8755,Michael Franklin,M,1994-08-29,17,13
8756,Jeremy Greene,M,1996-07-19,191,21
8757,Mrs. Anna Davis,M,2003-07-02,159,25
8758,Donna Mack,F,1988-12-04,50,21
8759,Sarah Walker,F,2007-07-18,111,45
8760,Katie Garcia,M,2003-11-08,1,13
8761,Catherine Murray,F,1984-12-12,182,14
8762,Timothy Adams,M,2007-02-14,143,41
8763,Anita Case,F,2004-07-13,86,30
8764,Lawrence Miller,M,1987-05-11,3,35
8765,Raven Wright,F,1991-04-14,55,9
8766,Gregory Parsons DDS,M,1989-06-02,89,26
8767,Elizabeth Reyes,M,2003-05-08,6,1
8768,Mary Cook,M,2001-06-20,15,22
8769,Margaret Caldwell,M,2008-01-31,36,28
8770,Anthony Rivers,F,1996-11-22,101,18
8771,Brett George,M,1993-03-18,87,25
8772,Johnathan Phelps,F,2002-02-25,97,18
8773,Lauren Doyle,M,1992-04-21,76,6
8774,Devin Wright,F,1998-07-20,166,49
8775,Lauren Miller,F,1986-12-02,44,1
8776,Dr. Jamie Thomas,M,1989-03-10,61,44
8777,Jeffery Fisher,M,1984-04-09,114,22
8778,Margaret Reed,F,2000-02-05,166,33
8779,Larry Thompson,F,2005-03-27,27,5
8780,Alexis Bowen,F,1984-07-30,129,13
8781,Zachary Hunter,M,2004-01-22,87,16
8782,John Oneill,M,1991-03-17,31,46
8783,Ryan Ayala,F,1993-04-08,28,28
8784,Russell Blanchard,F,1998-08-23,51,27
8785,Jason Pham,F,2008-12-14,169,10
8786,Kendra Torres,F,2007-01-01,153,2
8787,Lisa Smith,F,2006-09-03,41,34
8788,Luis Smith,F,2000-06-21,119,13
8789,Andre Lewis,M,1985-05-31,50,15
8790,Kelly Orozco,M,1990-02-27,111,16
8791,Robert Miller,F,1996-06-02,57,33
8792,Robert Galvan,F,2003-05-21,163,43
8793,Andrea Simpson,F,2000-11-11,18,47
8794,John Campbell,F,1984-04-03,58,3
8795,James Lane,M,2008-04-30,148,44
8796,Chris Savage,M,1997-10-28,61,5
8797,John Schwartz,F,1990-05-16,96,9
8798,Donald House,F,2009-02-13,72,16
8799,Jennifer Smith,F,2008-01-17,199,50
8800,Angela Mora,F,1995-07-31,117,30
8801,Jackie Santana,M,1992-11-06,119,20
8802,William Thomas,F,1984-08-17,104,19
8803,Amanda Meyer,F,1990-10-04,150,20
8804,Kenneth Adams,F,2007-09-24,4,45
8805,Brandon Lee,M,2000-03-29,163,11
8806,Suzanne Fry,F,1998-02-10,44,44
8807,Tiffany Marquez,M,1999-07-25,35,32
8808,Michael Jackson,M,2006-10-02,39,32
8809,Cody Valenzuela,M,2006-05-08,184,17
8810,Samantha Cortez,M,2005-10-21,44,34
8811,Charles Alvarado,F,1985-11-28,171,15
8812,Sean Jackson,M,1992-01-26,82,32
8813,Scott Matthews,M,2001-04-10,70,34
8814,Elizabeth Gomez,F,1990-01-09,93,47
8815,Gary Norton,F,1984-09-29,140,7
8816,Robin Greene,M,1989-01-11,95,20
8817,Heather Schaefer,F,1985-10-16,185,3
8818,Richard Bauer,F,1985-03-22,123,40
8819,Ashley Davis,M,2007-03-31,36,38
8820,Brian Brown,F,1994-06-11,83,13
8821,Nicole Evans MD,M,1986-05-17,192,47
8822,Steven Herrera,M,1984-04-24,52,20
8823,Jennifer Brown,F,1995-02-15,47,47
8824,Erin Smith,F,1998-02-10,190,17
8825,Taylor Oconnell,M,1988-09-28,156,19
8826,Rachel Castillo,F,1994-01-12,62,49
8827,Joseph Parsons,M,2006-07-13,116,7
8828,Jesus Perkins,M,1987-05-12,72,39
8829,Erica Rhodes,M,1987-04-01,171,43
8830,Jessica May,M,1988-01-28,65,44
8831,Samantha Santiago,F,2009-02-09,160,7
8832,Kimberly Mendoza,M,1984-10-09,191,31
8833,Larry Blair,M,2008-10-29,73,20
8834,Michael Miller,M,1989-02-25,140,11
8835,Savannah Hunt,M,1999-03-13,4,16
8836,Shane Johnson,M,2003-04-10,90,34
8837,Malik Hale,M,1995-09-04,44,23
8838,Amanda Harris,F,2004-04-22,16,13
8839,Timothy Morrison,M,1991-03-09,145,5
8840,Bonnie Dawson,M,1987-09-02,178,38
8841,Amanda Stein,M,2001-06-23,160,10
8842,Jesse Horton,M,1995-09-16,27,49
8843,Pamela Mcguire,F,2006-08-20,44,29
8844,Kendra Jackson,F,1995-10-27,36,21
8845,Amber Mccormick,M,1988-05-06,106,19
8846,Kelsey Richardson,M,2000-03-09,63,43
8847,Andrew French,F,2006-09-18,60,16
8848,Larry Wise,F,2004-08-24,113,35
8849,Kathleen Anderson,M,1992-08-14,111,11
8850,Stephanie Mcfarland,M,1991-01-07,41,44
8851,Christopher Vargas,M,1990-05-06,182,21
8852,Stephanie Conley,F,1992-08-03,134,32
8853,Tyler Blackburn,F,1992-11-30,7,22
8854,Jacob Garcia,F,1985-03-19,19,31
8855,Neil Vega,M,1983-12-30,66,29
8856,Matthew Owens,F,2001-06-27,134,48
8857,Mrs. Amy Harrison,F,2002-03-23,52,42
8858,Shawn Lewis,F,1986-09-12,154,17
8859,Andrew Griffin,M,1994-07-12,50,21
8860,Jacob Benson,M,1992-05-24,15,48
8861,Victoria Cortez,M,1994-02-26,20,12
8862,Danny Rice,F,1991-10-04,53,13
8863,Jennifer Andrews,M,1990-09-17,199,19
8864,Misty Wagner,F,2005-05-26,61,1
8865,Brenda Scott,F,1995-06-03,181,46
8866,Kevin Golden,M,1994-09-19,135,50
8867,Timothy Cline,F,1990-11-23,50,25
8868,Zachary Bryan,M,1985-01-27,129,49
8869,Randy Howell,M,1992-03-05,103,40
8870,Jerry Ford,M,1985-07-12,114,25
8871,Daniel Copeland,F,1997-08-30,155,39
8872,Joshua Carpenter,M,2001-03-22,109,17
8873,Tiffany Ellison,F,1998-07-05,24,12
8874,Douglas Barton,M,2003-06-17,89,7
8875,Jose King,M,1983-09-20,153,10
8876,Victoria Wright,F,2006-04-02,123,16
8877,Steve Nelson,F,1999-12-17,74,23
8878,Rebecca Andrade,M,1985-05-06,107,27
8879,Trevor Knox,F,1985-05-11,138,7
8880,Hannah Ferrell,M,1989-01-03,103,47
8881,John Li,M,2005-08-23,68,17
8882,Robin Miller,M,2003-02-21,55,16
8883,Russell Russell,F,1995-05-15,166,38
8884,Ashley Martinez,M,1984-01-06,130,31
8885,Margaret Rhodes,F,2006-10-12,155,43
8886,Kayla Flowers,M,2007-01-31,178,3
8887,Laura Benitez MD,M,2000-01-16,25,7
8888,Cassandra Sawyer,M,1986-02-08,48,15
8889,Samantha Ortiz,F,1988-08-19,108,34
8890,Lance Walker,F,2006-07-22,116,29
8891,Justin Smith,M,2001-05-02,14,31
8892,Johnny Randall,F,2007-04-08,38,43
8893,Jared Chavez,M,2005-03-19,175,32
8894,William Jones,F,2008-09-22,110,40
8895,Richard Haley,M,1987-11-16,108,21
8896,Robert Murray,F,2006-02-25,80,36
8897,William Heath,F,1999-02-28,112,14
8898,Edward Andrews,M,1988-12-23,78,48
8899,Luis Bailey,M,1999-12-20,13,16
8900,Lynn Hernandez,M,1991-08-27,58,28
8901,Amanda Jackson,M,2003-01-06,61,34
8902,Samantha Bruce,F,1991-11-04,79,46
8903,Jamie Barnett,M,2006-08-01,103,39
8904,Anthony Aguirre,M,2008-10-09,111,9
8905,Carl Ruiz,F,1987-11-04,26,40
8906,Stacey Ramirez,F,1983-10-02,99,37
8907,Tanner Torres,F,2004-08-18,3,15
8908,Lauren Sullivan,F,2005-04-18,37,8
8909,Linda Lewis,F,1991-09-10,177,9
8910,Benjamin Wagner,M,1999-07-09,199,15
8911,Julie Serrano,M,1984-12-02,166,17
8912,Jason Carter,F,1985-01-23,5,24
8913,Guy Mendez,F,1995-11-17,61,5
8914,Andrew Price,M,2005-12-15,140,19
8915,Victoria Cook,M,1991-12-12,181,18
8916,Jeanette Fuller,M,2009-04-02,139,26
8917,George Hayes,M,1998-04-12,164,14
8918,Miguel Parker,F,1986-09-18,36,43
8919,Jesse Miller,M,2007-08-22,44,30
8920,Kimberly Hall,M,1984-08-15,199,36
8921,Shawn Jenkins,F,2004-12-09,63,30
8922,Michael Kim,M,1997-03-07,183,27
8923,Hannah Hudson,M,2006-06-21,195,10
8924,Yvonne Ramirez,M,2006-06-10,155,18
8925,Thomas Collins,F,1987-02-19,94,14
8926,Jeffery Watkins,F,1998-05-31,119,27
8927,Kevin Adams,F,2009-03-04,190,24
8928,Patricia Zavala,M,2002-07-06,161,33
8929,James Love,M,2005-05-16,166,19
8930,Tracy Castaneda,M,1986-02-19,124,24
8931,Stephanie Estes,F,1989-07-12,47,2
8932,John Munoz,F,2000-03-31,126,22
8933,Catherine Rose,F,1993-11-15,6,26
8934,Connie Garza,M,1997-09-05,25,26
8935,Jeffrey Martin,M,1985-05-26,47,2
8936,Denise Garrett,F,2002-01-14,189,35
8937,Julie Carter,M,1998-07-06,160,30
8938,John Brown,F,1991-10-17,9,32
8939,Andrea Campbell,F,1983-12-01,149,47
8940,Bonnie Higgins,F,2005-03-16,150,39
8941,Ashley Leon,M,1999-12-14,74,31
8942,Rebecca Grant,M,2009-07-01,12,37
8943,Jonathan Herrera,M,2000-03-01,193,15
8944,Eric Leonard,M,1985-12-22,70,9
8945,Andrea Ramsey,M,2006-10-15,28,23
8946,Kathryn Andrade,M,2005-01-21,188,27
8947,Jennifer Doyle,F,1994-08-30,48,7
8948,John Bolton,F,1989-12-12,145,44
8949,Douglas Gonzalez,F,2007-03-09,94,8
8950,Tina Reed,M,1994-01-13,95,2
8951,Amy Hunter,M,1999-10-18,118,34
8952,William Dominguez,M,1997-03-22,160,31
8953,David Nguyen,F,2002-12-30,12,10
8954,Patrick Rivera,F,2003-06-16,62,14
8955,Timothy Long,F,1992-04-14,136,37
8956,Daniel Aguilar,M,2004-10-07,100,25
8957,Travis Franco,F,2009-02-18,156,12
8958,Erica Little,M,1997-01-04,14,3
8959,Lisa Hernandez,M,1992-09-30,8,49
8960,Dustin Castillo,M,2003-09-28,181,44
8961,Andrew Jones,F,2000-05-20,175,26
8962,Jerome Davis,F,1987-06-22,85,28
8963,Margaret Williams,M,1992-04-16,167,21
8964,Ashlee Hughes,M,2005-05-29,120,38
8965,Whitney Rodriguez,M,2006-05-15,142,48
8966,Amber Zhang,F,2004-02-09,97,30
8967,Angela Hobbs,M,1987-04-30,41,33
8968,Spencer Wilson,F,1999-01-14,29,17
8969,Raymond Taylor,F,1993-06-25,44,39
8970,Katrina Williams,M,1995-07-27,125,40
8971,Barry Gardner,F,2005-06-23,193,16
8972,Cheryl Bryant,F,1990-07-14,171,17
8973,Amy Holmes,F,1992-08-31,110,35
8974,Thomas Harper,M,1991-12-19,167,17
8975,Jeffrey Kramer,F,1984-05-23,139,31
8976,Angela Cruz,M,1997-12-10,194,12
8977,Bruce Blevins,F,1999-12-04,70,35
8978,Karen Ortiz,M,2001-06-06,131,45
8979,Michael Hill,F,2007-01-11,29,2
8980,Benjamin Barker,M,1992-05-15,184,2
8981,David Payne,F,1990-05-10,73,17
8982,Sarah James,M,1999-06-16,111,26
8983,Christina Kline,M,1999-10-03,82,4
8984,Cody Taylor,M,1987-06-30,107,10
8985,Ryan Schneider,M,1990-06-26,147,31
8986,Jennifer Richardson,M,1990-11-22,53,14
8987,Tasha Gutierrez,M,1984-07-21,190,7
8988,April Jones,F,1984-07-04,181,30
8989,Lindsay Finley,M,2002-05-13,96,34
8990,Angela Good,M,2003-07-16,62,13
8991,Ian Banks,M,1993-10-04,72,40
8992,Alyssa Vega,M,1995-09-06,180,40
8993,Thomas Torres,M,2007-04-07,166,21
8994,Casey Harrison,F,2004-03-28,151,3
8995,Bradley Alexander,M,2003-08-18,97,33
8996,Ryan Edwards,F,2001-05-27,69,39
8997,Sarah Myers,F,1993-05-18,197,23
8998,Kimberly Mcfarland,M,1995-08-14,183,20
8999,Aaron Allen,F,2002-04-09,161,41
9000,Melissa Daniel,M,1988-04-15,180,3
9001,Daniel White,M,1996-03-18,121,24
9002,Kevin Webb,M,1993-07-17,162,22
9003,Mallory Black,F,2001-04-18,141,30
9004,Gary Yu,M,2008-03-26,76,2
9005,Erica Mcbride,M,1985-03-03,76,24
9006,Angela Carroll,F,1990-06-04,192,16
9007,Daniel Johnson,M,2003-04-20,84,37
9008,Gerald Davis,M,1994-12-03,172,13
9009,Monica Garcia,F,2004-10-17,122,9
9010,Craig Morgan,F,1993-05-07,173,11
9011,Rachel Scott DDS,M,1996-05-16,77,39
9012,Kevin Maldonado,F,1992-05-10,156,39
9013,Virginia Vega,F,1993-07-10,178,4
9014,Peter Francis,F,1996-12-18,56,47
9015,Justin Hudson,F,2008-09-22,196,30
9016,Michele Carroll,F,1992-09-11,120,40
9017,Mitchell Campbell,F,1994-07-06,8,23
9018,Karen Campbell,F,2007-05-12,130,9
9019,Christine Moran,M,2009-01-31,22,1
9020,Andrew Williams,F,1985-07-15,48,34
9021,Harry Melton,F,2000-02-23,189,13
9022,Jenny Harvey,M,1987-02-01,54,7
9023,Candice Molina,M,2004-11-23,121,46
9024,Brittany Lopez,F,1993-03-23,191,47
9025,Jesse Roberts,F,1990-10-13,70,44
9026,Johnny Vasquez,F,1991-12-18,69,33
9027,Ralph Jenkins,M,2007-10-02,149,41
9028,Lisa Sweeney,F,2005-05-03,32,7
9029,David Hopkins,M,2002-01-07,54,17
9030,Mason Thompson,M,1984-03-16,51,6
9031,Mary Thompson,F,2002-12-01,173,24
9032,Stephanie Salas,M,1993-12-06,132,13
9033,Brenda Wilson,M,2008-06-22,86,44
9034,Patricia Franklin,M,1996-01-23,181,13
9035,Daniel Wolfe,F,2006-03-25,23,41
9036,Alexander Krueger,M,2003-10-08,174,3
9037,Mallory Frey,F,2000-06-02,152,27
9038,Adam Avery,M,1999-02-26,66,43
9039,Jessica Moore,F,1992-03-20,180,34
9040,Jeffrey Singh,F,1999-05-23,161,19
9041,William Herman,M,1986-11-27,19,1
9042,Arthur Gilbert,F,1989-01-27,13,4
9043,Krystal Woods,F,2002-09-29,79,31
9044,John Rios,F,1996-12-25,112,36
9045,Jessica Diaz,F,1994-12-01,176,13
9046,Cynthia Marshall MD,F,2001-10-08,169,26
9047,Kim Hopkins,M,1998-08-21,46,5
9048,Karina Moore,M,2003-12-25,114,21
9049,Jamie Morrow,F,2002-02-26,139,40
9050,Joanne Williams,M,2001-03-21,96,40
9051,Kelly Macias,F,1999-10-08,142,48
9052,Jessica Soto,F,2008-02-09,56,48
9053,Jordan Jones,F,2000-10-08,30,19
9054,Christopher Flores,M,1993-03-12,169,32
9055,Zachary Gamble,F,1987-09-28,62,44
9056,Anthony Allen,F,1992-10-29,158,49
9057,William Matthews,M,1988-11-14,176,47
9058,Jessica Garcia,M,2001-07-19,39,40
9059,Laura Sullivan,M,1988-11-19,176,36
9060,Karen Black,F,2004-08-02,5,20
9061,Edwin Cannon,F,2002-09-26,197,48
9062,Deborah Hamilton,F,1989-11-06,87,41
9063,Michael Warren,M,1994-02-11,114,26
9064,Christopher Rios,F,1996-08-07,23,8
9065,Dorothy Scott,M,1991-07-26,60,35
9066,Brenda Davis,F,1989-10-13,195,33
9067,Roger Ferguson,F,1985-08-27,68,22
9068,Jason Farmer,M,2001-04-10,160,5
9069,John Hicks,M,2007-01-24,33,42
9070,Patrick Washington,M,1985-10-23,33,35
9071,Gregory Herring,F,2006-03-02,131,29
9072,Benjamin Liu,M,1989-05-12,62,7
9073,Anthony Morgan,F,1993-07-06,71,3
9074,Daniel Mendoza,M,2005-07-24,105,22
9075,Lisa Smith,M,2002-10-09,92,23
9076,Tammy Ortega,M,2005-07-25,133,40
9077,Daniel Oneill,M,1986-08-30,127,49
9078,Sarah Gilbert,F,1992-05-12,188,20
9079,Aaron Thornton,F,1992-08-22,121,22
9080,Lee Torres,M,2008-07-03,3,37
9081,Lindsey Rodriguez,F,1998-04-30,174,17
9082,Michael Hernandez,M,2004-11-26,101,13
9083,William Ward,M,1998-06-27,196,15
9084,Henry Duran,M,1993-12-23,142,35
9085,Andrew Dominguez,F,2004-04-18,176,13
9086,Dustin Randall,M,2000-04-18,25,44
9087,Tina Lee,M,2003-04-03,152,22
9088,Sergio Holland,F,2003-04-28,51,16
9089,Angela Finley,F,1988-06-13,53,43
9090,Janet Mcclain,M,2006-01-12,188,20
9091,Zachary Haley,F,2003-05-22,192,42
9092,John Parker,M,2004-06-25,34,36
9093,Shannon Serrano,F,1987-10-19,66,25
9094,Megan Fisher,F,1997-04-16,168,19
9095,Adrian Goodman,F,1987-10-03,160,32
9096,Amber Gonzalez,F,2003-11-15,190,20
9097,Antonio Mcguire,M,1990-03-01,117,8
9098,Rodney Newman,F,1988-07-30,25,23
9099,Susan Gray,F,1999-10-14,102,49
9100,Tony Bell,F,1991-08-27,123,38
9101,Paul Ramirez,M,1995-08-07,6,19
9102,Mr. Richard Singleton,F,1999-08-11,195,46
9103,Timothy Shepard,M,2006-02-09,55,9
9104,Rebekah Taylor,F,2008-05-20,10,24
9105,Jillian Franklin,F,2001-06-22,192,32
9106,Kevin Kirk,F,2000-08-03,17,42
9107,Jesus James,M,1995-04-02,15,45
9108,Andrea Wilson,M,1989-01-27,98,43
9109,Lawrence Hernandez,M,1992-09-04,81,5
9110,Jacob Fitzgerald,F,1998-03-05,9,28
9111,Ian Miller,F,2006-05-22,51,4
9112,Kevin Anderson,F,2004-03-28,100,48
9113,Bryan Smith,F,1990-12-29,124,39
9114,Jacqueline Rodriguez,F,2004-06-13,187,15
9115,Collin Tran,F,1997-06-23,89,37
9116,Michael Munoz,F,1994-03-20,55,38
9117,David Vega,F,1996-02-27,86,16
9118,David Haynes,F,1985-01-26,46,43
9119,Olivia Estrada,M,1988-06-01,51,25
9120,Jonathan Shields,F,1998-06-23,168,11
9121,Kelly Gutierrez,M,1983-11-26,72,19
9122,Lindsey Bonilla,F,2000-10-13,129,26
9123,Jennifer Ortiz,F,1996-12-01,50,2
9124,Christopher Fleming,F,2001-07-13,100,48
9125,Danielle Miller,F,2005-05-25,176,8
9126,Erica Hart,F,1992-09-20,140,13
9127,Javier Turner,M,2008-05-15,35,45
9128,Lisa Norris,F,2001-10-17,185,45
9129,Kevin Garcia,F,1995-05-10,148,4
9130,Debra Parker,F,2007-07-31,198,46
9131,Melinda Weber,F,1984-03-19,176,11
9132,Andrea Maldonado,F,1998-09-21,108,24
9133,Henry Butler,M,2006-12-15,19,32
9134,John Ryan,M,1992-10-25,160,40
9135,Marc Reyes,M,1999-12-19,24,26
9136,Karen Suarez,F,2007-05-14,26,30
9137,Alan Jones,F,1995-06-14,187,46
9138,John Sexton,M,2001-10-15,65,7
9139,Christopher White,M,2006-09-20,78,2
