EventID,EventName,SportID,EventType,VenueID,Date,Attendance
9103,Generate Vertical Relationships,33,Individual,69,2023-05-16,7023
9104,Innovate Clicks-And-Mortar Applications,44,Individual,70,2015-01-11,4652
9105,Disintermediate Distributed Functionalities,21,Team,36,2021-05-17,8295
9106,Facilitate Next-Generation Systems,37,Individual,87,2024-06-06,7572
9107,Engage Turn-Key Action-Items,48,Individual,14,2017-04-26,2550
9108,Incentivize Bleeding-Edge Synergies,16,Individual,42,2013-04-04,4597
9109,Reinvent Transparent Metrics,9,Individual,58,2017-09-29,3534
9110,Aggregate Vertical Functionalities,19,Team,53,2016-10-09,3169
9111,Grow Frictionless Web-Readiness,18,Individual,89,2003-12-23,8701
9112,Matrix Mission-Critical Supply-Chains,47,Team,9,2020-10-10,1002
9113,Re-Contextualize Frictionless Infrastructures,46,Individual,6,2000-10-03,9285
9114,Incubate Clicks-And-Mortar E-Commerce,17,Team,9,2008-08-15,9249
9115,Incentivize Vertical Info-Mediaries,22,Individual,86,2001-04-02,177
9116,Matrix Scalable Infrastructures,1,Individual,83,2009-05-23,3597
9117,Unleash Web-Enabled E-Markets,29,Team,61,2014-11-22,9706
9118,Deploy Integrated Web Services,19,Individual,70,2022-03-05,6236
9119,Engage E-Business Architectures,41,Team,19,2018-03-30,4183
9120,Incubate Best-Of-Breed Bandwidth,21,Individual,38,2024-04-22,6705
9121,Exploit Customized Networks,4,Individual,75,2023-08-19,8140
9122,Transition Front-End E-Services,25,Individual,24,2018-12-18,633
9123,Reinvent Clicks-And-Mortar Niches,42,Individual,62,2021-02-10,1251
9124,Matrix Revolutionary Initiatives,43,Team,16,2003-05-11,9880
9125,Deliver Scalable Synergies,42,Team,11,2013-02-12,9731
9126,Innovate Dynamic Channels,34,Team,46,2023-07-16,2318
9127,Integrate Global Vortals,41,Individual,6,2008-07-02,9834
9128,Maximize Next-Generation Eyeballs,2,Team,70,2015-10-08,3646
9129,Exploit Efficient Schemas,23,Team,64,2018-01-29,6954
9130,Enhance Front-End Mindshare,41,Individual,90,2019-07-28,8187
9131,Disintermediate Mission-Critical Portals,25,Team,42,2017-04-17,317
9132,Brand Revolutionary Methodologies,28,Team,50,2022-04-13,2675
9133,Revolutionize One-To-One E-Services,14,Team,17,2000-10-16,5084
9134,Seize Collaborative E-Business,28,Individual,59,2014-03-18,1202
9135,Enable E-Business Experiences,42,Team,8,2020-03-31,8654
9136,Benchmark Holistic E-Commerce,30,Team,86,2024-05-12,3437
9137,Matrix Next-Generation E-Tailers,11,Individual,91,2021-08-20,1985
9138,Transition Seamless Systems,26,Team,68,2010-01-03,403
9139,Deliver Proactive Schemas,31,Individual,93,2001-12-06,3322
9140,Visualize Holistic Mindshare,45,Individual,4,2004-12-10,5492
9141,Re-Intermediate Ubiquitous Niches,6,Individual,79,2012-08-25,6000
9142,Iterate Impactful E-Commerce,43,Individual,19,2000-04-21,8987
9143,Matrix World-Class Action-Items,39,Team,93,2006-05-15,7649
9144,Visualize Plug-And-Play Initiatives,36,Individual,49,2000-12-05,6846
9145,Streamline Clicks-And-Mortar Experiences,13,Team,80,2003-04-07,4033
9146,Incentivize 24/7 Technologies,32,Individual,52,2016-01-21,8615
9147,Productize Holistic Relationships,31,Individual,53,2018-08-10,8852
9148,Scale User-Centric Vortals,33,Team,89,2017-02-27,4757
9149,Enable Sticky Convergence,24,Team,88,2000-11-16,4186
9150,Whiteboard B2B Metrics,34,Team,10,2000-08-06,6681
9151,Evolve Frictionless Systems,9,Individual,31,2012-01-28,4226
9152,Generate Virtual Communities,50,Team,18,2000-11-25,7447
9153,Utilize Integrated Experiences,43,Individual,89,2004-05-29,4485
9154,Evolve Rich Roi,18,Individual,23,2000-08-11,5025
9155,Strategize Efficient Infrastructures,22,Individual,44,2010-05-03,9934
9156,Productize B2B Niches,44,Individual,45,2012-02-15,3170
9157,Target Extensible Web Services,23,Individual,79,2006-08-30,6846
9158,Benchmark Intuitive E-Tailers,19,Team,17,2002-03-24,6107
9159,Evolve Clicks-And-Mortar Action-Items,2,Individual,30,2000-08-31,7075
9160,E-Enable E-Business Mindshare,30,Individual,63,2012-05-18,1959
9161,Target Visionary Mindshare,45,Team,42,2003-12-24,2155
9162,Strategize Real-Time Experiences,17,Team,22,2014-07-28,7440
9163,Drive Innovative Bandwidth,29,Individual,34,2003-03-17,8086
9164,Generate Value-Added E-Business,1,Individual,77,2023-11-19,3648
9165,Disintermediate Cross-Platform Markets,33,Team,60,2012-07-11,9558
9166,Grow Sticky Functionalities,12,Individual,81,2015-01-08,168
9167,Reinvent Value-Added Channels,36,Team,25,2001-08-25,8343
9168,Transform Wireless Models,5,Team,66,2017-04-14,4100
9169,Brand Integrated Info-Mediaries,13,Team,93,2000-09-28,3809
9170,Optimize Revolutionary Architectures,44,Individual,69,2010-09-20,2352
9171,Synthesize Front-End Portals,40,Team,5,2021-02-28,9298
9172,Generate Global Experiences,47,Team,35,2023-12-19,4077
9173,Utilize Holistic Applications,9,Team,24,2009-04-24,391
9174,Redefine Ubiquitous Networks,30,Individual,25,2022-06-17,8649
9175,Harness Best-Of-Breed Web Services,11,Team,100,2008-06-23,1651
9176,Transition Collaborative Methodologies,4,Team,62,2005-12-30,7484
9177,Incubate Intuitive Schemas,33,Team,55,2011-10-05,8509
9178,Cultivate Ubiquitous Bandwidth,29,Team,34,2020-06-19,5347
9179,Revolutionize 24/365 Initiatives,25,Individual,71,2016-10-03,4346
9180,Redefine Sticky Initiatives,20,Team,97,2001-11-25,7476
9181,Incentivize Efficient Mindshare,22,Individual,72,2010-11-27,6056
9182,Maximize Bleeding-Edge Content,34,Individual,26,2019-06-25,2650
9183,Evolve Compelling Web-Readiness,7,Team,21,2015-09-29,9163
9184,Redefine Next-Generation Synergies,26,Team,12,2023-03-30,9410
9185,Incubate Killer E-Services,15,Team,47,2010-07-15,2075
9186,Repurpose Web-Enabled Solutions,22,Team,89,2005-11-22,6673
9187,Iterate Seamless Models,9,Team,33,2016-05-01,3567
9188,Visualize Synergistic Schemas,27,Team,38,2015-06-25,2140
9189,Deliver Strategic Content,35,Team,89,2006-03-01,4994
9190,Expedite One-To-One Users,31,Individual,1,2021-10-11,3706
9191,Repurpose B2B Portals,30,Team,97,2000-04-10,9679
9192,Envisioneer Integrated Web Services,21,Team,2,2001-03-23,1573
9193,Reinvent Innovative Partnerships,37,Team,100,2012-01-15,9249
9194,Enhance Enterprise Interfaces,11,Individual,78,2021-11-11,5927
9195,Evolve Synergistic Content,3,Team,27,2006-04-01,6401
9196,Expedite Granular Channels,30,Individual,50,2005-07-12,9863
9197,Brand Distributed Functionalities,30,Individual,84,2006-09-28,9125
9198,Maximize Open-Source Supply-Chains,10,Team,55,2019-08-05,7026
9199,Synthesize Strategic Synergies,11,Team,95,2006-07-30,9453
9200,Redefine Granular E-Markets,20,Individual,66,2008-01-19,6922
9201,Maximize Mission-Critical Users,14,Individual,75,2021-02-17,8675
9202,Morph Out-Of-The-Box Solutions,36,Individual,7,2021-06-24,8887
9203,Embrace Ubiquitous E-Services,22,Team,87,2016-01-12,7591
9204,Disintermediate Compelling Interfaces,14,Individual,79,2007-04-22,4492
9205,Incubate Best-Of-Breed E-Business,27,Team,4,2019-03-23,67
9206,Exploit 24/7 Infrastructures,10,Individual,93,2000-03-11,1677
9207,Visualize Robust Paradigms,17,Team,72,2009-03-07,4641
9208,Maximize Turn-Key E-Commerce,29,Individual,11,2014-02-20,8722
9209,Revolutionize Viral Models,37,Individual,40,2010-08-10,32
9210,Engineer Revolutionary Convergence,38,Team,49,2003-07-22,7660
9211,Innovate Visionary Users,22,Team,66,2004-12-29,248
9212,Scale Cross-Media E-Tailers,48,Team,33,2012-10-01,6541
9213,Synthesize 24/365 Experiences,21,Team,22,2019-02-26,6380
9214,Benchmark Vertical E-Business,31,Individual,34,2005-11-30,7250
9215,Re-Intermediate Revolutionary Relationships,45,Team,52,2024-03-02,8348
9216,Revolutionize Revolutionary Functionalities,45,Team,7,2000-01-24,6044
9217,Redefine Seamless Web Services,5,Team,31,2001-09-14,9388
9218,Target Ubiquitous E-Commerce,36,Individual,10,2003-03-21,6031
9219,Embrace B2B Solutions,33,Team,91,2008-05-31,2196
9220,Visualize Granular Mindshare,11,Team,82,2011-12-16,3763
9221,Revolutionize Turn-Key Methodologies,1,Team,12,2013-03-13,5198
9222,Leverage Vertical Users,35,Team,89,2022-03-26,5554
9223,Seize Visionary Methodologies,42,Individual,59,2022-04-15,7769
9224,Re-Intermediate Wireless Paradigms,36,Individual,41,2003-09-05,3167
9225,Re-Contextualize Revolutionary Systems,12,Team,39,2023-07-15,2796
9226,Brand Virtual Portals,18,Individual,74,2016-04-22,1650
9227,Visualize Proactive Technologies,11,Individual,75,2017-05-12,372
9228,Reinvent Granular Deliverables,14,Individual,1,2011-12-11,6028
9229,Leverage Enterprise Content,37,Individual,31,2008-04-11,4318
9230,Scale Innovative Schemas,23,Individual,71,2011-11-12,7586
9231,Engage Robust Initiatives,3,Individual,93,2007-04-19,6587
9232,Seize Robust Content,4,Team,37,2008-04-19,8751
9233,Productize Turn-Key Web Services,33,Team,71,2012-08-08,5744
9234,Cultivate User-Centric Technologies,37,Team,64,2022-10-07,8061
9235,Visualize Global Portals,19,Team,21,2004-03-02,1796
9236,Iterate Out-Of-The-Box Vortals,46,Individual,21,2001-05-20,8246
9237,Envisioneer Dot-Com Platforms,8,Individual,100,2015-03-13,8275
9238,Disintermediate Extensible Platforms,46,Individual,32,2006-04-04,842
9239,Enable Killer Web Services,29,Team,53,2017-05-25,1938
9240,Syndicate Bricks-And-Clicks E-Services,39,Individual,97,2001-07-28,2690
9241,Monetize Magnetic Bandwidth,46,Team,91,2022-03-14,7450
9242,Facilitate Virtual E-Business,34,Team,28,2014-03-28,7263
9243,Utilize Extensible E-Business,21,Team,6,2001-04-07,112
9244,Evolve Rich Convergence,18,Individual,41,2002-10-29,9550
9245,Drive Impactful Models,13,Individual,93,2013-06-26,4356
9246,Extend Impactful Initiatives,27,Team,98,2019-10-01,940
9247,Deploy Visionary E-Services,39,Individual,90,2022-07-26,5705
9248,Syndicate Collaborative Platforms,47,Team,20,2021-03-24,6119
9249,Leverage Proactive Roi,28,Individual,81,2024-03-05,8588
9250,Mesh Strategic Partnerships,25,Team,40,2001-02-05,4996
9251,Facilitate Global Metrics,22,Individual,8,2003-07-04,8591
9252,Productize Compelling Solutions,19,Team,63,2006-01-23,2637
9253,Expedite Global Models,4,Individual,44,2003-05-03,6401
9254,Grow E-Business Supply-Chains,25,Team,1,2015-06-22,7607
9255,Envisioneer Plug-And-Play Partnerships,20,Team,47,2015-09-06,7520
9256,Engineer Seamless Functionalities,31,Team,67,2005-11-18,3433
9257,Integrate Impactful Niches,33,Individual,48,2023-04-05,4261
9258,Reinvent Next-Generation Users,39,Individual,68,2011-12-09,9215
9259,Deliver Open-Source Relationships,8,Individual,42,2023-10-25,7854
9260,Transition B2B Platforms,47,Individual,12,2023-07-09,7108
9261,Architect Collaborative Mindshare,42,Team,10,2022-01-30,4853
9262,Cultivate B2C Portals,29,Team,57,2020-02-08,3482
9263,Revolutionize Interactive Systems,14,Team,17,2013-11-30,8116
9264,Re-Contextualize Value-Added Content,10,Individual,9,2010-06-06,6687
9265,Evolve Strategic Partnerships,48,Individual,21,2005-06-11,1795
9266,Brand Frictionless E-Tailers,50,Team,58,2000-12-26,936
9267,Evolve Front-End Content,4,Individual,59,2001-07-31,4054
9268,Leverage Transparent Convergence,28,Team,39,2001-07-19,9013
9269,Generate Dot-Com Relationships,4,Individual,95,2003-09-08,3702
9270,Engineer Turn-Key Mindshare,35,Individual,25,2017-02-21,3713
9271,Empower B2B Functionalities,31,Individual,87,2008-12-20,3311
9272,Unleash Magnetic Networks,22,Individual,43,2003-05-05,2747
9273,Streamline Strategic Eyeballs,29,Team,13,2009-03-14,9835
9274,Architect Compelling Deliverables,13,Individual,4,2022-04-20,9023
9275,Incubate Frictionless E-Business,44,Team,42,2003-10-25,7536
9276,Engage Synergistic Bandwidth,8,Team,35,2002-04-13,5458
9277,Innovate Visionary Channels,13,Individual,68,2020-03-16,96
9278,Drive Killer Bandwidth,28,Individual,45,2010-10-27,7847
9279,Cultivate Dot-Com Functionalities,50,Individual,89,2011-03-04,2757
9280,Leverage Strategic Action-Items,43,Team,72,2005-01-07,1943
9281,Engage Collaborative Systems,47,Individual,78,2010-10-20,7240
9282,Redefine Cross-Platform E-Commerce,10,Individual,25,2001-02-11,2297
9283,Evolve Revolutionary E-Markets,2,Individual,19,2012-01-21,2575
9284,E-Enable World-Class Action-Items,40,Team,39,2012-12-28,3940
9285,Expedite Wireless Platforms,33,Team,61,2021-11-02,3782
9286,Cultivate Open-Source Mindshare,17,Team,98,2004-04-23,4369
9287,Synthesize Extensible E-Commerce,21,Individual,10,2010-04-29,2745
9288,Expedite Out-Of-The-Box Portals,19,Team,51,2005-01-18,3598
9289,Empower Out-Of-The-Box Vortals,34,Individual,65,2006-11-07,4065
9290,E-Enable Holistic Experiences,3,Individual,29,2018-05-07,8457
9291,Benchmark Virtual Experiences,34,Team,58,2021-02-04,3194
9292,Scale User-Centric Infrastructures,30,Individual,80,2013-06-10,7568
9293,Drive Integrated Infrastructures,31,Individual,5,2006-02-21,5389
9294,Maximize Vertical Users,2,Team,1,2003-01-22,4130
9295,Innovate Cross-Platform Info-Mediaries,28,Team,86,2014-04-10,6761
9296,Transition B2B E-Business,5,Individual,26,2004-09-18,5588
9297,Envisioneer Rich Partnerships,25,Individual,98,2003-07-05,6867
9298,Cultivate Dot-Com Bandwidth,11,Individual,31,2021-02-01,4925
9299,Re-Contextualize Innovative Channels,26,Individual,86,2011-04-05,4970
9300,Productize Out-Of-The-Box Web Services,14,Individual,95,2004-08-05,1651
9301,Morph Distributed Applications,27,Individual,72,2001-11-10,156
9302,Harness Cross-Platform Web Services,39,Team,47,2004-05-15,9583
9303,E-Enable Impactful Functionalities,9,Individual,51,2006-04-06,5825
9304,Implement Back-End Action-Items,3,Individual,91,2021-05-31,4123
9305,Enhance Open-Source E-Commerce,44,Team,17,2019-03-12,6484
9306,Integrate Value-Added Users,19,Individual,6,2023-02-13,4416
9307,Aggregate Mission-Critical Schemas,50,Individual,75,2001-01-22,5315
9308,Mesh Web-Enabled Action-Items,43,Individual,83,2023-03-20,4398
9309,Revolutionize Integrated Action-Items,49,Team,8,2011-06-10,487
9310,Harness Leading-Edge E-Markets,25,Team,74,2009-01-04,1880
9311,Incentivize Web-Enabled E-Tailers,22,Individual,53,2007-12-16,3248
9312,Integrate Ubiquitous Users,24,Individual,62,2000-01-30,2225
9313,Incentivize Web-Enabled Vortals,37,Team,15,2014-11-08,754
9314,Streamline Interactive Supply-Chains,6,Individual,99,2007-11-25,4418
9315,Target Distributed Markets,31,Team,77,2018-10-15,8006
9316,Enhance Efficient Experiences,19,Team,90,2011-06-05,1281
9317,Whiteboard Global Applications,35,Individual,52,2006-09-13,4047
9318,Optimize Killer Schemas,15,Individual,46,2006-06-08,57
9319,Synthesize Turn-Key Convergence,50,Individual,9,2008-08-20,5523
9320,Morph Transparent E-Services,48,Team,57,2005-07-15,7332
9321,Benchmark Cross-Platform Mindshare,10,Team,58,2023-08-14,7320
9322,Incubate B2C Infrastructures,36,Individual,91,2007-08-31,7477
9323,Architect Next-Generation Convergence,36,Team,80,2003-12-15,5194
9324,Transition Transparent Experiences,33,Individual,57,2004-06-03,824
9325,Expedite Sticky E-Tailers,28,Individual,95,2002-11-11,1141
9326,Leverage Innovative Metrics,50,Team,84,2022-02-17,9709
9327,Strategize Plug-And-Play Deliverables,27,Individual,19,2008-10-06,6787
9328,Transition Proactive Eyeballs,42,Team,77,2009-02-24,5908
9329,Embrace Leading-Edge Deliverables,26,Team,92,2003-05-25,5135
9330,Generate Value-Added Deliverables,28,Team,97,2009-05-30,8136
9331,Engage Robust Web Services,42,Team,44,2013-08-16,5281
9332,Productize Clicks-And-Mortar Partnerships,37,Team,95,2000-11-18,7668
9333,Deliver Turn-Key Paradigms,10,Team,32,2021-07-25,755
9334,Target Real-Time Infrastructures,17,Individual,38,2017-08-22,7820
9335,Optimize 24/365 Interfaces,36,Individual,7,2021-08-29,6105
9336,Envisioneer Cross-Media Communities,36,Team,45,2023-10-19,2160
9337,Synergize Magnetic Content,39,Team,20,2022-12-03,191
9338,Iterate Front-End Web Services,35,Individual,16,2022-06-02,6300
9339,Seize 24/7 Portals,20,Team,69,2015-05-14,8772
9340,Incentivize Customized Users,15,Team,100,2022-08-01,7491
9341,Synthesize Distributed Models,28,Team,24,2011-04-03,1231
9342,Embrace Mission-Critical Eyeballs,5,Individual,77,2012-09-25,3020
9343,Embrace Extensible Bandwidth,6,Team,98,2017-06-22,4823
9344,Transform World-Class Synergies,43,Team,77,2023-07-25,9517
9345,Facilitate Virtual Methodologies,15,Team,26,2023-03-19,4502
9346,Incentivize 24/365 Systems,25,Team,78,2020-05-31,5729
9347,Cultivate Frictionless Info-Mediaries,3,Team,88,2008-11-12,7609
9348,Enhance Visionary Eyeballs,27,Team,89,2009-07-05,7227
9349,Innovate Robust E-Services,43,Team,66,2020-10-02,3893
9350,Synthesize Collaborative Models,37,Individual,64,2018-12-23,9843
9351,Architect Web-Enabled Models,49,Individual,72,2012-05-24,6201
9352,Productize Real-Time Info-Mediaries,37,Individual,92,2011-04-24,9260
9353,Synergize Real-Time Systems,13,Team,78,2008-09-30,6988
9354,Target B2B Info-Mediaries,24,Team,81,2008-01-28,8381
9355,Iterate Global Channels,48,Team,60,2022-08-15,1405
9356,Synergize Out-Of-The-Box E-Tailers,36,Individual,79,2020-10-30,507
9357,Engage Cross-Platform E-Services,4,Team,84,2010-04-15,9590
9358,Evolve Strategic Supply-Chains,41,Team,56,2006-02-04,1
9359,Exploit Sticky Models,3,Individual,68,2019-07-21,6091
9360,Mesh Distributed Architectures,8,Team,62,2009-07-05,2393
9361,Expedite Transparent Networks,11,Individual,15,2018-09-19,7889
9362,Leverage Web-Enabled Communities,46,Team,11,2017-07-16,3657
9363,Morph Vertical Roi,15,Individual,23,2003-11-03,365
9364,Disintermediate Revolutionary Paradigms,47,Team,41,2019-04-18,1904
9365,Benchmark Integrated Functionalities,18,Individual,58,2016-04-02,8163
9366,Streamline Virtual Interfaces,21,Individual,48,2004-06-19,9798
9367,Optimize Leading-Edge Solutions,31,Team,15,2024-01-29,972
9368,Drive Cross-Platform Partnerships,46,Individual,33,2017-11-24,364
9369,Grow Cross-Media Platforms,43,Team,66,2014-03-11,8901
9370,Unleash 24/365 Technologies,5,Individual,21,2002-03-16,8763
9371,Aggregate Enterprise E-Business,49,Team,73,2022-12-08,1907
9372,Engage Virtual Experiences,12,Team,68,2013-07-23,6275
9373,Empower Dot-Com Initiatives,33,Individual,68,2023-07-24,7828
9374,Mesh Customized Functionalities,40,Team,89,2000-09-06,5901
9375,Morph Vertical Communities,34,Team,23,2000-05-29,4919
9376,Incentivize Global Solutions,42,Team,85,2019-10-03,569
9377,Empower Granular Relationships,5,Individual,97,2023-10-23,8306
9378,Aggregate Granular Supply-Chains,47,Individual,88,2003-01-27,5513
9379,Re-Contextualize B2C Eyeballs,10,Team,63,2002-11-06,2595
9380,Streamline Dynamic E-Business,47,Individual,44,2004-01-16,9074
9381,Optimize Turn-Key Web Services,13,Individual,40,2012-03-06,9531
9382,Target Open-Source Metrics,27,Individual,27,2022-03-08,3327
9383,Synergize Extensible Info-Mediaries,39,Individual,16,2018-06-17,2133
9384,Engineer Dot-Com Metrics,44,Individual,54,2017-03-08,6539
9385,Seize Customized E-Services,18,Team,60,2006-01-01,9134
9386,Deliver Sticky Web Services,11,Individual,10,2010-12-05,5795
9387,Whiteboard 24/365 Mindshare,43,Individual,39,2001-07-19,7533
9388,Envisioneer Cross-Media Models,22,Team,75,2012-07-04,4049
9389,Monetize Vertical Architectures,32,Individual,41,2021-07-05,5574
9390,Cultivate Sticky Web-Readiness,40,Team,58,2002-02-01,3962
9391,Incentivize Cross-Platform Technologies,20,Individual,71,2020-12-29,6405
